q_id,q_author,q_oid,q_creationDate,q_ClosedDate,q_aaId,q_answerCount,Tags,q_viewCount,aa_creationDate,aa_id,aa_score,aa_author,aa_oid
"42983390","","7758213","2017-03-23 17:47:46","","42983907","2","<c><logging><syslog>","1557","2017-03-23 18:15:17","42983907","1","","5264491"
"42983363","","3751898","2017-03-23 17:46:25","2022-07-11 19:23:19","48707212","1","<logging><spring-boot>","3851","2018-02-09 13:41:26","48707212","5","","3615207"
"42981894","","3153799","2017-03-23 16:33:21","","42996038","4","<angularjs><logging>","588","2017-03-24 09:43:11","42996038","2","","7137580"
"42979575","","36352","2017-03-23 14:51:30","","42980600","1","<logging><dependency-injection><nlog><simple-injector>","2082","2017-03-23 15:35:11","42980600","5","","264697"
"42974463","","1503535","2017-03-23 11:15:37","","42974967","3","<c#><logging><design-patterns>","113","2017-03-23 11:40:17","42974967","1","","85215"
"42972375","","770721","2017-03-23 09:46:39","","43405774","1","<elasticsearch><logging><kibana><kibana-5>","1111","2017-04-14 05:37:40","43405774","1","","4604579"
"42959423","","2854908","2017-03-22 18:02:10","","49517494","2","<javascript><node.js><logging><google-cloud-platform>","2387","2018-03-27 15:57:51","49517494","2","","2854908"
"42958932","","1721969","2017-03-22 17:38:18","","42959106","2","<elasticsearch><logging><bosun>","800","2017-03-22 17:45:58","42959106","1","","107156"
"42958009","","197302","2017-03-22 16:51:52","","42972687","1","<ruby><amazon-web-services><logging>","28","2017-03-23 09:58:23","42972687","0","","197302"
"42957645","","6196389","2017-03-22 16:34:35","","42957770","2","<javascript><file><logging><save>","4292","2017-03-22 16:40:35","42957770","3","","7604744"
"42955436","","2386710","2017-03-22 15:02:47","","42970427","2","<xml><logging><log4j><log4j2>","113","2017-03-23 08:10:36","42970427","1","","5349795"
"42954753","","633329","2017-03-22 14:37:09","","43076465","3","<logging><azure-service-fabric>","1104","2017-03-28 17:46:02","43076465","3","","80858"
"42949984","","7653811","2017-03-22 11:11:36","","42976797","1","<java><spring><logging><log4j2><spring-social-twitter>","318","2017-03-23 12:59:54","42976797","0","","4558565"
"42938217","","4437153","2017-03-21 21:12:48","","42963931","1","<java><tomcat><logging><intellij-idea><otroslogviewer>","346","2017-03-22 22:36:09","42963931","0","","514687"
"42937834","","307072","2017-03-21 20:46:40","","42958388","1","<logging><asp.net-core><.net-core>","927","2017-03-22 17:12:01","42958388","2","","213550"
"42937387","","645431","2017-03-21 20:19:11","","42944516","2","<maven><logging><cassandra><log4j><log4j2>","2188","2017-03-22 06:46:29","42944516","4","","2320144"
"42936810","","3733247","2017-03-21 19:46:23","","42938080","2","<python><logging><formatter>","4372","2017-03-21 21:03:28","42938080","1","","3733247"
"42936027","","3600949","2017-03-21 19:02:47","","42936962","1","<python><logging>","66","2017-03-21 19:54:52","42936962","1","","3600949"
"42926202","","976371","2017-03-21 11:45:27","","42941334","2","<python><logging><filter>","2303","2017-03-22 01:52:27","42941334","3","","976371"
"42921811","","258896","2017-03-21 08:30:14","","42923031","1","<grails><logback><grails-3.1><apache-commons-logging>","52","2017-03-21 09:30:03","42923031","1","","6544083"
"42919665","","2672481","2017-03-21 06:13:57","","42920966","1","<python><logging>","164","2017-03-21 07:42:09","42920966","0","","2672481"
"42918599","","3154233","2017-03-21 04:41:18","","42918683","1","<python><bash><logging>","58","2017-03-21 04:51:00","42918683","1","","6862601"
"42917516","","1420625","2017-03-21 02:44:59","","42917587","1","<logging><go>","68","2017-03-21 02:52:52","42917587","7","","251311"
"42912857","user7586097","","2017-03-20 19:59:22","","42926594","1","<node.js><file><logging>","1553","2017-03-21 12:02:41","42926594","0","user7586097",""
"42912335","","39371","2017-03-20 19:26:43","","43056575","1","<java><logging><slf4j>","16033","2017-03-27 21:12:36","43056575","14","","2788297"
"42908330","","847554","2017-03-20 15:59:51","","42939721","1","<json><elasticsearch><logging><filebeat>","1101","2017-03-21 22:55:52","42939721","0","","847554"
"42907793","","3757849","2017-03-20 15:36:38","","43329077","2","<apache><logging><httpclient><wildfly>","1415","2017-04-10 17:05:38","43329077","0","","3757849"
"42886819","","4057790","2017-03-19 12:52:32","","42888009","1","<mysql><mongodb><logging><event-log><database>","1001","2017-03-19 14:53:40","42888009","2","","608820"
"42885097","","3578139","2017-03-19 09:45:53","","42885727","1","<python><python-2.7><logging><io-redirection><rpyc>","974","2017-03-19 10:54:01","42885727","1","","4451406"
"42882377","","3810748","2017-03-19 02:49:04","","42882450","2","<python><django><exception><logging>","131","2017-03-19 03:02:25","42882450","1","","7724457"
"42876964","","1961364","2017-03-18 16:33:41","","42877357","2","<logging><heroku>","250","2017-03-18 17:09:33","42877357","4","","122080"
"42861569","","1713059","2017-03-17 15:33:56","","42862291","1","<azure><logging><azure-blob-storage>","5405","2017-03-17 16:09:39","42862291","13","","233697"
"42859075","","1455649","2017-03-17 13:40:36","","42872180","1","<python><logging><distributed-computing><multiple-instances>","316","2017-03-18 08:34:14","42872180","0","","1455649"
"42857658","","1878022","2017-03-17 12:31:30","","42858002","5","<java><spring><logging><spring-boot>","52343","2017-03-17 12:47:50","42858002","32","","4796021"
"42854686","","4279006","2017-03-17 10:10:48","","42854687","3","<google-cloud-logging>","4753","2017-03-17 10:10:48","42854687","4","","4279006"
"42853918","user7332139","","2017-03-17 09:38:43","","42854397","1","<java><logging><liferay>","30","2017-03-17 09:58:26","42854397","0","","13447"
"42852593","","5691197","2017-03-17 08:29:16","","42870080","1","<jersey><dropwizard><java.util.logging>","1662","2017-03-18 03:18:20","42870080","2","","1746118"
"42841262","","7696498","2017-03-16 17:43:29","","42841523","1","<r><logging>","99","2017-03-16 17:56:18","42841523","0","","1691723"
"42838328","","7722099","2017-03-16 15:28:09","","42852927","1","<linux><logging><sed><hive><log4j>","314","2017-03-17 08:48:26","42852927","0","","6336479"
"42836723","","1878788","2017-03-16 14:21:01","","42839257","1","<logging><snakemake>","821","2017-03-16 16:07:14","42839257","5","","7224686"
"42835577","","978690","2017-03-16 13:32:57","","42836051","1","<postgresql><ubuntu><logging><ubuntu-16.04><postgresql-9.5>","623","2017-03-16 13:53:09","42836051","3","","6464308"
"42835404","","964287","2017-03-16 13:24:45","","42835681","1","<java><logging><pojo>","708","2017-03-16 13:37:16","42835681","0","","3239961"
"42835395","","2459109","2017-03-16 13:24:26","","42836466","1","<ruby><logging>","471","2017-03-16 14:10:29","42836466","1","","6419007"
"42832530","","799204","2017-03-16 11:15:36","","42832731","2","<debugging><logging><ansible>","13857","2017-03-16 11:23:56","42832731","38","","2795592"
"42829694","","4965399","2017-03-16 09:14:15","","42830300","1","<java><logging><jboss><log4j><activemq>","853","2017-03-16 09:41:44","42830300","1","","3448633"
"42816892","","6454389","2017-03-15 17:36:05","","42834126","1","<java><xml><logging>","3884","2017-03-16 12:27:47","42834126","1","","7663233"
"42814271","","530846","2017-03-15 15:35:07","","42816489","2","<java><logging><configuration><log4j><log4j2>","1695","2017-03-15 17:15:20","42816489","2","","1446916"
"42810364","","6752498","2017-03-15 12:52:25","","42811377","2","<node.js><logging><monitoring><microservices><winston>","834","2017-03-15 13:35:31","42811377","1","","1315176"
"42807834","","5370912","2017-03-15 10:59:45","","42807923","1","<java><log4j><java.util.logging>","1543","2017-03-15 11:03:46","42807923","0","","3636601"
"42802392","","5916957","2017-03-15 06:19:57","","42802726","2","<java><google-app-engine><logging><google-bigquery>","179","2017-03-15 06:41:35","42802726","1","","132438"
"42798081","","135740","2017-03-14 22:56:19","","42817117","1","<java><logging><performance-testing><log4j2><jmh>","1305","2017-03-15 17:48:54","42817117","3","","1446916"
"42797276","","797963","2017-03-14 21:54:26","","49209494","3","<python><logging><flask><werkzeug>","17517","2018-03-10 13:14:57","49209494","10","","8882620"
"42790949","","7393707","2017-03-14 16:06:15","","43529902","2","<google-cloud-platform><google-cloud-logging><google-cloud-console>","1729","2017-04-20 21:06:14","43529902","1","","395927"
"42790369","","235472","2017-03-14 15:40:39","","42790465","2","<c++><c++11><logging><mutex><flush>","358","2017-03-14 15:44:31","42790465","5","","440558"
"42789111","","3368111","2017-03-14 14:45:41","","42789251","1","<java><spring><logging>","1472","2017-03-14 14:51:02","42789251","2","","1896517"
"42789084","","5851520","2017-03-14 14:44:50","","42793109","2","<java><logging><junit><log4j><java.util.logging>","5415","2017-03-14 17:48:38","42793109","2","","2428802"
"42788380","","7354977","2017-03-14 14:14:43","","42860698","2","<python-3.x><logging>","9759","2017-03-17 14:55:58","42860698","-8","","7354977"
"42785537","","4303355","2017-03-14 12:04:41","","43188553","1","<r><logging><purrr>","229","2017-04-03 15:26:59","43188553","1","","6197649"
"42782876","","1574104","2017-03-14 10:03:00","","42856361","1","<python><logging>","395","2017-03-17 11:28:09","42856361","2","","118903"
"42781983","","2150342","2017-03-14 09:20:37","","42787162","1","<azure><logging><cloud><azure-service-fabric>","76","2017-03-14 13:20:15","42787162","3","","5946937"
"42770283","","1233359","2017-03-13 17:53:47","","42770520","1","<java><logging><log4j>","1742","2017-03-13 18:07:19","42770520","2","","6506261"
"42769122","","238886","2017-03-13 16:50:03","","42825037","3","<ruby><logging><rails-activerecord>","1547","2017-03-16 03:57:35","42825037","8","","2823853"
"42767097","","1281522","2017-03-13 15:14:02","","42773320","1","<c#><logging><owin><serilog><owin-middleware>","1679","2017-03-13 21:00:33","42773320","2","","1281522"
"42766613","","3165903","2017-03-13 14:51:23","","42768384","1","<java><logging><aspectj><aspect>","2208","2017-03-13 16:12:52","42768384","1","","1082681"
"42762391","","388916","2017-03-13 11:21:16","","42762815","2","<logging><go><callstack>","5041","2017-03-13 11:43:27","42762815","18","","1705598"
"42758324","","6463709","2017-03-13 07:24:47","","42759223","2","<python><date><logging>","1469","2017-03-13 08:28:58","42759223","2","","5617152"
"42754231","","1042903","2017-03-12 22:58:41","","42757987","1","<java><tomcat><logging>","57","2017-03-13 06:57:06","42757987","1","","1042903"
"42751455","","298875","2017-03-12 18:34:55","","42762649","1","<elasticsearch><logging><logstash><devops><logstash-grok>","1685","2017-03-13 11:34:11","42762649","3","","4121573"
"42748056","","7690426","2017-03-12 13:34:05","","42750331","1","<python><xml><logging>","60","2017-03-12 17:00:08","42750331","1","","5039394"
"42737957","","110358","2017-03-11 16:53:43","","42738182","3","<logging><docker><docker-compose><health-monitoring>","62449","2017-03-11 17:12:50","42738182","223","","5867722"
"42733707","","3648229","2017-03-11 09:47:08","","42734378","1","<logging><go><package>","733","2017-03-11 11:01:45","42734378","2","","178442"
"42728862","","1052348","2017-03-10 22:34:42","","42845311","1","<linux><hibernate><logging><log4j><catalina.out>","1616","2017-03-16 21:43:48","42845311","1","","1052348"
"42725090","","7666366","2017-03-10 18:10:46","","42776722","4","<amazon-web-services><logging><go><docker>","752","2017-03-14 02:22:25","42776722","0","","7666366"
"42720683","","7200464","2017-03-10 14:25:45","","42724754","1","<java><logging><jboss><log4j2>","7322","2017-03-10 17:51:40","42724754","2","","1496408"
"42719935","","1598438","2017-03-10 13:48:36","","42725124","1","<logging><robocopy>","2135","2017-03-10 18:12:58","42725124","1","","7496315"
"42718822","","3896048","2017-03-10 12:48:05","","42719527","2","<logging><sas><include><comments>","1501","2017-03-10 13:26:11","42719527","2","","1164962"
"42717862","","3925092","2017-03-10 11:56:32","","42720695","2","<c#><asp.net><logging><log4j><log4net>","654","2017-03-10 14:26:04","42720695","1","","43846"
"42714801","","1806799","2017-03-10 09:29:41","","42715223","1","<php><logging>","49","2017-03-10 09:49:53","42715223","1","","4265352"
"42712923","","7683111","2017-03-10 07:43:41","","42766631","1","<java><logging><static>","69","2017-03-13 14:52:14","42766631","0","","7683111"
"42712130","","3504983","2017-03-10 06:54:21","","42742445","1","<java><logging><configuration><log4j><log4j2>","2480","2017-03-12 00:48:26","42742445","1","","1446916"
"42710142","","7616369","2017-03-10 04:17:14","","42710448","2","<linux><bash><csv><logging>","99","2017-03-10 04:47:42","42710448","0","","695787"
"42703123","","2837336","2017-03-09 18:43:57","","42703441","1","<linux><logging><jboss>","140","2017-03-09 19:02:31","42703441","0","","6458450"
"42700119","","7685451","2017-03-09 16:08:24","","42702383","2","<c><logging><makefile>","710","2017-03-09 18:02:07","42702383","0","","3185943"
"42700037","","7606804","2017-03-09 16:04:06","","42700782","3","<python><logging>","8095","2017-03-09 16:39:51","42700782","7","user3657941",""
"42699788","","5414872","2017-03-09 15:52:49","","42854624","1","<logging><go><protocols><syslog><rsyslog>","271","2017-03-17 10:08:08","42854624","4","","3244776"
"42699383","","7568895","2017-03-09 15:35:08","","42860727","1","<java><logging><log4j><report><generator>","1052","2017-03-17 14:57:19","42860727","0","","7568895"
"42694414","","6363596","2017-03-09 11:38:34","","42695875","1","<spring><spring-mvc><logging><log4j><slf4j>","2574","2017-03-09 12:50:38","42695875","0","","1910582"
"42690735","","1481890","2017-03-09 08:54:29","","43381846","1","<java><logging><log4j><log4j2>","919","2017-04-13 00:50:57","43381846","1","","3284624"
"42685745","","2605112","2017-03-09 02:46:09","","42986498","5","<hadoop><apache-spark><logging><hadoop-yarn>","26485","2017-03-23 20:36:46","42986498","15","","7303447"
"42685694","","7294644","2017-03-09 02:39:51","","43744667","2","<java><spring-mvc><tomcat><logging><request>","5371","2017-05-02 18:18:58","43744667","11","","468249"
"42685334","","2877278","2017-03-09 02:01:17","","42686984","2","<google-bigquery><google-cloud-platform><stackdriver><google-cloud-logging>","675","2017-03-09 04:48:14","42686984","2","","5221944"
"42682318","","6575319","2017-03-08 21:34:02","","42682725","1","<windows><powershell><events><logging><uninstallation>","1470","2017-03-08 22:00:52","42682725","1","","6788803"
"42673610","","281488","2017-03-08 14:12:23","","42673995","1","<python><logging><pyinotify>","572","2017-03-08 14:28:31","42673995","0","","281488"
"42668718","","539599","2017-03-08 10:24:58","","42924009","1","<swift><logging><output><xctest><appcode>","396","2017-03-21 10:10:52","42924009","0","","539599"
